Mapping parameters for Caretta caretta (loggerhead turtle)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."


Map data (HSPEC) for predicted occurrences (n = 13089): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Caretta,caretta,-19.25,119.75,3111:499:2,0.61
Caretta,caretta,-19.75,119.25,3111:499:3,0.64
Caretta,caretta,-19.75,119.75,3111:499:4,0.65
Caretta,caretta,-18.75,121.25,3112:381:3,0.60
Caretta,caretta,-18.75,121.75,3112:381:4,0.61
Caretta,caretta,-19.25,120.25,3112:390:1,0.62
Caretta,caretta,-19.25,120.75,3112:390:2,0.64
Caretta,caretta,-19.75,120.25,3112:390:3,0.65
Caretta,caretta,-19.75,120.75,3112:390:4,0.67
Caretta,caretta,-19.25,121.25,3112:391:1,0.65
Caretta,caretta,-15.75,137.25,3113:457:3,0.61
Caretta,caretta,-16.25,137.25,3113:467:1,0.61
Caretta,caretta,-16.25,137.75,3113:467:2,0.63
Caretta,caretta,-16.25,138.25,3113:468:1,0.61
Caretta,caretta,-16.75,138.25,3113:468:3,0.63
Caretta,caretta,-16.75,138.75,3113:468:4,0.64
Caretta,caretta,-16.25,139.75,3113:469:2,0.60
Caretta,caretta,-16.75,139.25,3113:469:3,0.65
Caretta,caretta,-16.75,139.75,3113:469:4,0.66
Caretta,caretta,-17.25,139.25,3113:479:1,0.62
Caretta,caretta,-17.25,139.75,3113:479:2,0.64
Caretta,caretta,-17.75,139.75,3113:479:4,0.66
Caretta,caretta,-10.25,144.25,3114:104:1,0.60
Caretta,caretta,-10.75,144.25,3114:104:3,0.60
Caretta,caretta,-11.25,142.75,3114:112:2,0.61
Caretta,caretta,-11.75,142.75,3114:112:4,0.60
Caretta,caretta,-11.25,143.25,3114:113:1,0.60
Caretta,caretta,-11.25,143.75,3114:113:2,0.60
Caretta,caretta,-11.75,143.25,3114:113:3,0.63
Caretta,caretta,-11.75,143.75,3114:113:4,0.63
Caretta,caretta,-11.25,144.25,3114:114:1,0.60
Caretta,caretta,-11.75,144.25,3114:114:3,0.61
Caretta,caretta,-12.25,143.25,3114:123:1,0.64
Caretta,caretta,-12.25,143.75,3114:123:2,0.64
Caretta,caretta,-12.75,143.25,3114:123:3,0.63
Caretta,caretta,-12.75,143.75,3114:123:4,0.65
Caretta,caretta,-12.25,144.25,3114:124:1,0.61
Caretta,caretta,-13.25,143.75,3114:133:2,0.66
Caretta,caretta,-13.75,143.75,3114:133:4,0.67
Caretta,caretta,-13.25,144.25,3114:134:1,0.63
Caretta,caretta,-13.75,144.25,3114:134:3,0.67
Caretta,caretta,-13.75,144.75,3114:134:4,0.64
Caretta,caretta,-14.25,143.75,3114:143:2,0.63
Caretta,caretta,-14.25,144.25,3114:144:1,0.68
Caretta,caretta,-14.25,144.75,3114:144:2,0.70
Caretta,caretta,-14.25,145.25,3114:245:1,0.66
Caretta,caretta,-14.25,145.75,3114:245:2,0.62
Caretta,caretta,-14.75,145.25,3114:245:3,0.71
Caretta,caretta,-14.75,145.75,3114:245:4,0.65
Caretta,caretta,-16.25,140.25,3114:360:1,0.60
Caretta,caretta,-16.25,140.75,3114:360:2,0.62
Caretta,caretta,-16.75,140.25,3114:360:3,0.65
Caretta,caretta,-16.75,140.75,3114:360:4,0.65
Caretta,caretta,-16.25,141.25,3114:361:1,0.61
Caretta,caretta,-16.75,141.25,3114:361:3,0.63
Caretta,caretta,-17.25,140.25,3114:370:1,0.64
Caretta,caretta,-17.25,140.75,3114:370:2,0.60
Caretta,caretta,-17.75,140.25,3114:370:3,0.66
Caretta,caretta,-17.75,140.75,3114:370:4,0.67
Caretta,caretta,-15.25,145.25,3114:455:1,0.72
Caretta,caretta,-15.25,145.75,3114:455:2,0.67
Caretta,caretta,-15.75,145.25,3114:455:3,0.71
Caretta,caretta,-15.75,145.75,3114:455:4,0.68
Caretta,caretta,-15.75,149.25,3114:459:3,0.62
Caretta,caretta,-16.25,145.25,3114:465:1,0.71
Caretta,caretta,-16.25,145.75,3114:465:2,0.70
Caretta,caretta,-16.75,145.75,3114:465:4,0.72
Caretta,caretta,-16.25,146.25,3114:466:1,0.66
Caretta,caretta,-16.75,146.25,3114:466:3,0.69
Caretta,caretta,-16.75,146.75,3114:466:4,0.66
Caretta,caretta,-16.25,147.75,3114:467:2,0.64
Caretta,caretta,-16.75,147.75,3114:467:4,0.66
Caretta,caretta,-16.25,148.25,3114:468:1,0.64
Caretta,caretta,-16.25,149.75,3114:469:2,0.64
Caretta,caretta,-16.75,149.25,3114:469:3,0.66
Caretta,caretta,-16.75,149.75,3114:469:4,0.66
Caretta,caretta,-17.25,145.75,3114:475:2,0.73
Caretta,caretta,-17.25,146.25,3114:476:1,0.72
Caretta,caretta,-17.25,146.75,3114:476:2,0.67
Caretta,caretta,-17.75,146.25,3114:476:3,0.74
Caretta,caretta,-17.75,146.75,3114:476:4,0.70
Caretta,caretta,-17.25,148.25,3114:478:1,0.68
Caretta,caretta,-17.25,148.75,3114:478:2,0.68
Caretta,caretta,-17.75,148.25,3114:478:3,0.69
Caretta,caretta,-17.75,148.75,3114:478:4,0.69
Caretta,caretta,-17.25,149.75,3114:479:2,0.68
Caretta,caretta,-18.25,146.25,3114:486:1,0.75
Caretta,caretta,-18.25,146.75,3114:486:2,0.74
Caretta,caretta,-18.75,146.25,3114:486:3,0.76
Caretta,caretta,-18.75,146.75,3114:486:4,0.78
Caretta,caretta,-18.25,147.25,3114:487:1,0.70
Caretta,caretta,-18.25,147.75,3114:487:2,0.69
Caretta,caretta,-18.75,147.25,3114:487:3,0.76
Caretta,caretta,-18.75,147.75,3114:487:4,0.73
Caretta,caretta,-18.75,148.25,3114:488:3,0.72
Caretta,caretta,-18.75,148.75,3114:488:4,0.71
Caretta,caretta,-19.25,147.25,3114:497:1,0.79
Caretta,caretta,-19.25,147.75,3114:497:2,0.79
Caretta,caretta,-19.25,148.25,3114:498:1,0.77
Caretta,caretta,-19.25,148.75,3114:498:2,0.76
Caretta,caretta,-19.25,149.25,3114:499:1,0.75
Caretta,caretta,-19.25,149.75,3114:499:2,0.73
Caretta,caretta,-19.75,149.75,3114:499:4,0.79
Caretta,caretta,-16.25,150.25,3115:360:1,0.63
Caretta,caretta,-16.75,150.25,3115:360:3,0.66
Caretta,caretta,-17.25,150.25,3115:370:1,0.67
Caretta,caretta,-17.25,150.75,3115:370:2,0.67
Caretta,caretta,-17.75,150.75,3115:370:4,0.70
Caretta,caretta,-17.25,151.25,3115:371:1,0.67
Caretta,caretta,-17.25,151.75,3115:371:2,0.68
Caretta,caretta,-17.75,151.25,3115:371:3,0.70
Caretta,caretta,-17.75,151.75,3115:371:4,0.70
Caretta,caretta,-17.25,152.25,3115:372:1,0.67
Caretta,caretta,-18.75,152.25,3115:382:3,0.72
Caretta,caretta,-19.75,150.25,3115:390:3,0.77
Caretta,caretta,-19.75,150.75,3115:390:4,0.74
Caretta,caretta,-19.25,152.25,3115:392:1,0.74
Caretta,caretta,-17.25,155.75,3115:475:2,0.64
Caretta,caretta,-18.75,158.75,3115:488:4,0.71
Caretta,caretta,-19.25,158.25,3115:498:1,0.74
Caretta,caretta,-19.25,158.75,3115:498:2,0.76
Caretta,caretta,-19.75,158.25,3115:498:3,0.78
Caretta,caretta,-19.75,158.75,3115:498:4,0.79
Caretta,caretta,-19.25,159.25,3115:499:1,0.74
Caretta,caretta,-19.25,159.75,3115:499:2,0.73
Caretta,caretta,-17.75,162.75,3116:372:4,0.65
Caretta,caretta,-17.75,163.25,3116:373:3,0.64
Caretta,caretta,-18.25,162.75,3116:382:2,0.68
Caretta,caretta,-18.75,162.75,3116:382:4,0.70
Caretta,caretta,-18.25,163.25,3116:383:1,0.67
Caretta,caretta,-18.75,163.25,3116:383:3,0.70
Caretta,caretta,-18.75,163.75,3116:383:4,0.68
Caretta,caretta,-18.25,164.25,3116:384:1,0.65
Caretta,caretta,-18.75,164.25,3116:384:3,0.67
Caretta,caretta,-19.25,160.25,3116:390:1,0.62
Caretta,caretta,-19.25,163.25,3116:393:1,0.74
Caretta,caretta,-19.25,163.75,3116:393:2,0.72
Caretta,caretta,-19.75,163.25,3116:393:3,0.77
Caretta,caretta,-19.75,163.75,3116:393:4,0.76
Caretta,caretta,-19.75,164.25,3116:394:3,0.72
Caretta,caretta,-18.75,169.25,3116:489:3,0.66
Caretta,caretta,-19.75,165.75,3116:495:4,0.71
Caretta,caretta,-19.25,169.25,3116:499:1,0.69
Caretta,caretta,-19.25,169.75,3116:499:2,0.70
Caretta,caretta,-19.75,169.25,3116:499:3,0.72
Caretta,caretta,-19.75,169.75,3116:499:4,0.72
Caretta,caretta,-19.25,170.25,3117:390:1,0.69
Caretta,caretta,-17.75,178.75,3117:478:4,0.60
Caretta,caretta,-18.25,178.25,3117:488:1,0.61
Caretta,caretta,-18.25,178.75,3117:488:2,0.61
Caretta,caretta,-18.75,178.25,3117:488:3,0.62
Caretta,caretta,-18.75,178.75,3117:488:4,0.62
Caretta,caretta,-18.25,179.25,3117:489:1,0.60
Caretta,caretta,-18.75,179.75,3117:489:4,0.62
Caretta,caretta,-19.25,178.25,3117:498:1,0.64
Caretta,caretta,-19.25,178.75,3117:498:2,0.64
Caretta,caretta,-19.25,179.75,3117:499:2,0.65
Caretta,caretta,-20.25,12.75,3201:102:2,0.61
Caretta,caretta,-28.25,14.75,3201:384:2,0.73
Caretta,caretta,-28.75,14.75,3201:384:4,0.64
Caretta,caretta,-29.25,14.75,3201:394:2,0.61
Caretta,caretta,-29.75,15.75,3201:495:4,0.66
Caretta,caretta,-20.25,35.75,3203:205:2,0.65
Caretta,caretta,-20.75,35.25,3203:205:3,0.60
Caretta,caretta,-20.75,35.75,3203:205:4,0.67
Caretta,caretta,-20.25,36.25,3203:206:1,0.65
Caretta,caretta,-21.25,35.25,3203:215:1,0.67
Caretta,caretta,-21.25,35.75,3203:215:2,0.68
Caretta,caretta,-21.75,35.25,3203:215:3,0.71
Caretta,caretta,-21.75,35.75,3203:215:4,0.69
Caretta,caretta,-21.25,39.75,3203:219:2,0.68
Caretta,caretta,-22.25,35.25,3203:225:1,0.74
Caretta,caretta,-22.25,35.75,3203:225:2,0.71
Caretta,caretta,-22.75,35.75,3203:225:4,0.73
Caretta,caretta,-23.25,35.25,3203:235:1,0.79
Caretta,caretta,-23.25,35.75,3203:235:2,0.76
Caretta,caretta,-23.75,35.75,3203:235:4,0.77
Caretta,caretta,-24.25,35.75,3203:245:2,0.78
Caretta,caretta,-25.25,32.75,3203:352:2,0.74
Caretta,caretta,-26.75,33.25,3203:363:3,0.62
Caretta,caretta,-29.75,31.75,3203:391:4,0.77
Caretta,caretta,-20.75,43.75,3204:103:4,0.60
Caretta,caretta,-20.75,44.25,3204:104:3,0.61
Caretta,caretta,-21.25,43.25,3204:113:1,0.61
Caretta,caretta,-21.25,43.75,3204:113:2,0.62
Caretta,caretta,-21.75,43.25,3204:113:3,0.63
Caretta,caretta,-22.25,40.25,3204:120:1,0.72
Caretta,caretta,-22.25,43.25,3204:123:1,0.66
Caretta,caretta,-22.75,43.25,3204:123:3,0.68
Caretta,caretta,-23.25,43.75,3204:133:2,0.72
Caretta,caretta,-23.75,43.75,3204:133:4,0.75
Caretta,caretta,-24.25,43.75,3204:143:2,0.78
Caretta,caretta,-20.25,48.75,3204:208:2,0.71
Caretta,caretta,-20.75,48.75,3204:208:4,0.70
Caretta,caretta,-21.25,48.25,3204:218:1,0.73
Caretta,caretta,-21.25,48.75,3204:218:2,0.70
Caretta,caretta,-21.75,48.25,3204:218:3,0.74
Caretta,caretta,-22.75,47.75,3204:227:4,0.75
Caretta,caretta,-22.25,48.25,3204:228:1,0.74
Caretta,caretta,-22.75,48.25,3204:228:3,0.73
Caretta,caretta,-23.25,47.75,3204:237:2,0.77
Caretta,caretta,-23.75,47.75,3204:237:4,0.77
Caretta,caretta,-24.25,47.75,3204:247:2,0.77
Caretta,caretta,-24.75,47.75,3204:247:4,0.77
Caretta,caretta,-20.75,55.25,3205:205:3,0.74
Caretta,caretta,-20.75,55.75,3205:205:4,0.75
Caretta,caretta,-20.25,57.25,3205:207:1,0.75
Caretta,caretta,-20.25,57.75,3205:207:2,0.77
Caretta,caretta,-21.25,55.25,3205:215:1,0.76
Caretta,caretta,-21.25,55.75,3205:215:2,0.77
Caretta,caretta,-20.75,114.75,3211:104:4,0.61
Caretta,caretta,-21.75,113.75,3211:113:4,0.78
Caretta,caretta,-21.25,114.75,3211:114:2,0.75
Caretta,caretta,-20.25,115.25,3211:205:1,0.70
Caretta,caretta,-20.25,115.75,3211:205:2,0.70
Caretta,caretta,-20.75,115.25,3211:205:3,0.74
Caretta,caretta,-20.75,115.75,3211:205:4,0.76
Caretta,caretta,-20.25,116.25,3211:206:1,0.69
Caretta,caretta,-20.25,116.75,3211:206:2,0.69
Caretta,caretta,-20.75,116.25,3211:206:3,0.73
Caretta,caretta,-20.75,116.75,3211:206:4,0.73
Caretta,caretta,-20.25,117.25,3211:207:1,0.69
Caretta,caretta,-20.25,117.75,3211:207:2,0.68
Caretta,caretta,-20.75,117.25,3211:207:3,0.73
Caretta,caretta,-20.75,117.75,3211:207:4,0.73
Caretta,caretta,-20.25,118.25,3211:208:1,0.68
Caretta,caretta,-20.25,118.75,3211:208:2,0.68
Caretta,caretta,-21.25,115.25,3211:215:1,0.78
Caretta,caretta,-21.25,115.75,3211:215:2,0.78
Caretta,caretta,-25.25,112.25,3211:352:1,0.65
Caretta,caretta,-20.25,150.75,3215:100:2,0.78
Caretta,caretta,-20.75,150.75,3215:100:4,0.66
Caretta,caretta,-20.25,151.25,3215:101:1,0.75
Caretta,caretta,-20.75,151.25,3215:101:3,0.79
Caretta,caretta,-20.75,151.75,3215:101:4,0.76
Caretta,caretta,-20.75,152.25,3215:102:3,0.75
Caretta,caretta,-20.75,152.75,3215:102:4,0.76
Caretta,caretta,-21.25,152.75,3215:112:2,0.79
Caretta,caretta,-21.75,152.25,3215:112:3,0.60
Caretta,caretta,-21.25,153.25,3215:113:1,0.77
Caretta,caretta,-21.75,153.25,3215:113:3,0.78
Caretta,caretta,-21.75,153.75,3215:113:4,0.79
Caretta,caretta,-22.25,153.75,3215:123:2,0.75
Caretta,caretta,-22.25,155.75,3215:225:2,0.77
Caretta,caretta,-20.75,160.75,3216:100:4,0.65
Caretta,caretta,-20.25,163.75,3216:103:2,0.79
Caretta,caretta,-20.25,164.25,3216:104:1,0.76
Caretta,caretta,-20.25,164.75,3216:104:2,0.73
Caretta,caretta,-20.75,164.75,3216:104:4,0.79
Caretta,caretta,-20.75,165.25,3216:205:3,0.75
Caretta,caretta,-20.75,165.75,3216:205:4,0.75
Caretta,caretta,-20.25,166.25,3216:206:1,0.74
Caretta,caretta,-20.25,166.75,3216:206:2,0.75
Caretta,caretta,-20.75,166.25,3216:206:3,0.77
Caretta,caretta,-20.75,166.75,3216:206:4,0.77
Caretta,caretta,-20.75,167.25,3216:207:3,0.77
Caretta,caretta,-20.25,169.75,3216:209:2,0.75
Caretta,caretta,-21.25,165.75,3216:215:2,0.78
Caretta,caretta,-21.25,166.25,3216:216:1,0.78
Caretta,caretta,-21.25,167.25,3216:217:1,0.79
Caretta,caretta,-21.25,167.75,3216:217:2,0.79
Caretta,caretta,-22.25,169.25,3216:229:1,0.71
Caretta,caretta,-22.75,169.75,3216:229:4,0.74
Caretta,caretta,-26.25,161.25,3216:361:1,0.71
Caretta,caretta,-31.75,8.25,3300:218:3,0.71
Caretta,caretta,-30.75,15.75,3301:205:4,0.61
Caretta,caretta,-30.75,16.25,3301:206:3,0.65
Caretta,caretta,-33.25,17.75,3301:237:2,0.65
Caretta,caretta,-33.75,18.25,3301:238:3,0.62
Caretta,caretta,-34.25,18.25,3301:248:1,0.78
Caretta,caretta,-34.25,18.75,3301:248:2,0.73
Caretta,caretta,-34.25,19.25,3301:249:1,0.78
Caretta,caretta,-34.75,22.75,3302:142:4,0.64
Caretta,caretta,-34.75,23.75,3302:143:4,0.78
Caretta,caretta,-33.75,27.75,3302:237:4,0.77
Caretta,caretta,-34.25,26.75,3302:246:2,0.60
Caretta,caretta,-35.75,20.25,3302:350:3,0.67
Caretta,caretta,-35.75,20.75,3302:350:4,0.76
Caretta,caretta,-35.75,21.75,3302:351:4,0.71
Caretta,caretta,-35.25,22.75,3302:352:2,0.77
Caretta,caretta,-30.25,31.25,3303:101:1,0.78
Caretta,caretta,-37.75,77.75,3307:477:4,0.71
Caretta,caretta,-38.75,77.75,3307:487:4,0.65
Caretta,caretta,-31.25,114.75,3311:114:2,0.62
Caretta,caretta,-34.75,120.25,3312:140:3,0.73
Caretta,caretta,-33.25,131.25,3313:131:1,0.76
Caretta,caretta,-34.25,136.75,3313:246:2,0.71
Caretta,caretta,-34.25,137.25,3313:247:1,0.66
Caretta,caretta,-34.25,137.75,3313:247:2,0.71
Caretta,caretta,-34.25,138.25,3313:248:1,0.68
Caretta,caretta,-35.75,135.75,3313:455:4,0.63
Caretta,caretta,-36.75,139.25,3313:469:3,0.79
Caretta,caretta,-36.75,139.75,3313:469:4,0.75
Caretta,caretta,-37.25,139.75,3313:479:2,0.75
Caretta,caretta,-37.75,139.75,3313:479:4,0.79
Caretta,caretta,-37.25,140.25,3314:370:1,0.76
Caretta,caretta,-37.75,140.25,3314:370:3,0.75
Caretta,caretta,-37.75,140.75,3314:370:4,0.76
Caretta,caretta,-38.25,140.25,3314:380:1,0.79
Caretta,caretta,-38.25,140.75,3314:380:2,0.77
Caretta,caretta,-38.25,141.25,3314:381:1,0.76
Caretta,caretta,-38.25,141.75,3314:381:2,0.77
Caretta,caretta,-38.75,141.25,3314:381:3,0.76
Caretta,caretta,-38.75,141.75,3314:381:4,0.78
Caretta,caretta,-38.25,142.25,3314:382:1,0.77
Caretta,caretta,-38.25,142.75,3314:382:2,0.78
Caretta,caretta,-38.75,142.25,3314:382:3,0.77
Caretta,caretta,-38.75,142.75,3314:382:4,0.76
Caretta,caretta,-38.75,143.25,3314:383:3,0.77
Caretta,caretta,-38.75,143.75,3314:383:4,0.77
Caretta,caretta,-38.25,144.25,3314:384:1,0.78
Caretta,caretta,-38.25,144.75,3314:384:2,0.78
Caretta,caretta,-38.75,144.25,3314:384:3,0.78
Caretta,caretta,-38.75,144.75,3314:384:4,0.78
Caretta,caretta,-39.25,143.25,3314:393:1,0.78
Caretta,caretta,-39.25,143.75,3314:393:2,0.73
Caretta,caretta,-39.75,143.25,3314:393:3,0.76
Caretta,caretta,-39.75,143.75,3314:393:4,0.74
Caretta,caretta,-39.25,144.25,3314:394:1,0.77
Caretta,caretta,-39.25,144.75,3314:394:2,0.76
Caretta,caretta,-39.75,144.25,3314:394:3,0.73
Caretta,caretta,-39.75,144.75,3314:394:4,0.73
Caretta,caretta,-37.75,148.25,3314:478:3,0.78
Caretta,caretta,-38.25,145.25,3314:485:1,0.77
Caretta,caretta,-38.25,145.75,3314:485:2,0.77
Caretta,caretta,-38.75,145.25,3314:485:3,0.78
Caretta,caretta,-38.75,145.75,3314:485:4,0.77
Caretta,caretta,-38.75,146.25,3314:486:3,0.75
Caretta,caretta,-38.75,146.75,3314:486:4,0.76
Caretta,caretta,-38.25,147.25,3314:487:1,0.77
Caretta,caretta,-38.25,147.75,3314:487:2,0.77
Caretta,caretta,-38.75,147.25,3314:487:3,0.76
Caretta,caretta,-38.75,147.75,3314:487:4,0.78
Caretta,caretta,-39.25,145.25,3314:495:1,0.76
Caretta,caretta,-39.25,145.75,3314:495:2,0.77
Caretta,caretta,-39.75,145.25,3314:495:3,0.74
Caretta,caretta,-39.75,145.75,3314:495:4,0.69
Caretta,caretta,-39.25,146.25,3314:496:1,0.76
Caretta,caretta,-39.25,146.75,3314:496:2,0.76
Caretta,caretta,-39.75,146.25,3314:496:3,0.64
Caretta,caretta,-39.75,146.75,3314:496:4,0.72
Caretta,caretta,-39.25,147.25,3314:497:1,0.75
Caretta,caretta,-39.25,147.75,3314:497:2,0.76
Caretta,caretta,-39.75,147.25,3314:497:3,0.74
Caretta,caretta,-39.75,147.75,3314:497:4,0.74
Caretta,caretta,-39.25,148.25,3314:498:1,0.79
Caretta,caretta,-39.75,148.25,3314:498:3,0.73
Caretta,caretta,-33.25,152.25,3315:132:1,0.79
Caretta,caretta,-32.25,167.75,3316:227:2,0.65
Caretta,caretta,-33.75,172.75,3317:132:4,0.62
Caretta,caretta,-34.75,172.25,3317:142:3,0.69
Caretta,caretta,-35.75,174.25,3317:354:3,0.75
Caretta,caretta,-36.75,173.75,3317:363:4,0.63
Caretta,caretta,-36.75,174.75,3317:364:4,0.71
Caretta,caretta,-38.75,172.75,3317:382:4,0.61
Caretta,caretta,-38.25,173.25,3317:383:1,0.66
Caretta,caretta,-38.25,173.75,3317:383:2,0.69
Caretta,caretta,-38.75,173.75,3317:383:4,0.60
Caretta,caretta,-39.75,173.75,3317:393:4,0.74
Caretta,caretta,-39.25,174.25,3317:394:1,0.77
Caretta,caretta,-39.75,174.25,3317:394:3,0.70
Caretta,caretta,-39.75,174.75,3317:394:4,0.72
Caretta,caretta,-36.75,175.25,3317:465:3,0.70
Caretta,caretta,-37.25,178.25,3317:478:1,0.71
Caretta,caretta,-39.75,175.25,3317:495:3,0.72
Caretta,caretta,-39.25,176.75,3317:496:2,0.75
Caretta,caretta,-39.75,176.75,3317:496:4,0.73
Caretta,caretta,-39.25,177.25,3317:497:1,0.73
Caretta,caretta,-39.25,177.75,3317:497:2,0.78
Caretta,caretta,-39.75,177.25,3317:497:3,0.77
Caretta,caretta,-40.25,143.25,3414:103:1,0.74
Caretta,caretta,-40.25,143.75,3414:103:2,0.72
Caretta,caretta,-40.75,143.75,3414:103:4,0.71
Caretta,caretta,-40.25,144.25,3414:104:1,0.67
Caretta,caretta,-40.25,144.75,3414:104:2,0.68
Caretta,caretta,-40.75,144.25,3414:104:3,0.68
Caretta,caretta,-40.75,144.75,3414:104:4,0.62
Caretta,caretta,-41.25,144.25,3414:114:1,0.68
Caretta,caretta,-41.25,144.75,3414:114:2,0.65
Caretta,caretta,-41.75,144.75,3414:114:4,0.65
Caretta,caretta,-40.25,145.25,3414:205:1,0.72
Caretta,caretta,-40.25,145.75,3414:205:2,0.73
Caretta,caretta,-40.75,145.25,3414:205:3,0.67
Caretta,caretta,-40.75,145.75,3414:205:4,0.71
Caretta,caretta,-40.25,146.25,3414:206:1,0.70
Caretta,caretta,-40.25,146.75,3414:206:2,0.74
Caretta,caretta,-40.75,146.25,3414:206:3,0.72
Caretta,caretta,-40.75,146.75,3414:206:4,0.73
Caretta,caretta,-40.25,147.25,3414:207:1,0.74
Caretta,caretta,-40.25,147.75,3414:207:2,0.73
Caretta,caretta,-40.75,147.25,3414:207:3,0.73
Caretta,caretta,-40.75,147.75,3414:207:4,0.72
Caretta,caretta,-40.25,148.25,3414:208:1,0.72
Caretta,caretta,-40.75,148.25,3414:208:3,0.68
Caretta,caretta,-40.75,148.75,3414:208:4,0.79
Caretta,caretta,-41.25,145.75,3414:215:2,0.69
Caretta,caretta,-41.75,145.25,3414:215:3,0.65
Caretta,caretta,-41.25,146.25,3414:216:1,0.70
Caretta,caretta,-41.25,146.75,3414:216:2,0.70
Caretta,caretta,-41.25,148.25,3414:218:1,0.71
Caretta,caretta,-41.75,148.25,3414:218:3,0.69
Caretta,caretta,-41.75,148.75,3414:218:4,0.68
Caretta,caretta,-42.25,145.25,3414:225:1,0.63
Caretta,caretta,-42.25,145.75,3414:225:2,0.63
Caretta,caretta,-42.75,145.25,3414:225:3,0.62
Caretta,caretta,-42.75,145.75,3414:225:4,0.61
Caretta,caretta,-42.25,148.25,3414:228:1,0.62
Caretta,caretta,-42.25,148.75,3414:228:2,0.60
Caretta,caretta,-42.75,148.25,3414:228:3,0.65
Caretta,caretta,-43.25,145.25,3414:235:1,0.60
Caretta,caretta,-43.25,145.75,3414:235:2,0.60
Caretta,caretta,-43.75,147.25,3414:237:3,0.60
Caretta,caretta,-43.25,148.25,3414:238:1,0.67
Caretta,caretta,-43.75,168.25,3416:238:3,0.63
Caretta,caretta,-43.75,168.75,3416:238:4,0.60
Caretta,caretta,-43.25,169.25,3416:239:1,0.67
Caretta,caretta,-43.25,169.75,3416:239:2,0.62
Caretta,caretta,-40.25,172.75,3417:102:2,0.70
Caretta,caretta,-40.75,172.25,3417:102:3,0.64
Caretta,caretta,-40.75,172.75,3417:102:4,0.63
Caretta,caretta,-40.25,173.25,3417:103:1,0.68
Caretta,caretta,-40.75,173.25,3417:103:3,0.65
Caretta,caretta,-40.75,173.75,3417:103:4,0.65
Caretta,caretta,-40.25,174.75,3417:104:2,0.68
Caretta,caretta,-40.75,174.25,3417:104:3,0.64
Caretta,caretta,-40.75,174.75,3417:104:4,0.67
Caretta,caretta,-41.75,171.25,3417:111:3,0.63
Caretta,caretta,-41.25,172.25,3417:112:1,0.63
Caretta,caretta,-41.25,173.25,3417:113:1,0.63
Caretta,caretta,-42.75,170.25,3417:120:3,0.67
Caretta,caretta,-40.25,175.25,3417:205:1,0.69
Caretta,caretta,-40.75,175.25,3417:205:3,0.65
Caretta,caretta,-40.25,176.75,3417:206:2,0.72
Caretta,caretta,-40.75,176.25,3417:206:3,0.64
Caretta,caretta,-40.75,176.75,3417:206:4,0.70
Caretta,caretta,-41.25,175.25,3417:215:1,0.61
Caretta,caretta,-41.25,175.75,3417:215:2,0.62
Caretta,caretta,-41.75,175.75,3417:215:4,0.60
Caretta,caretta,-41.25,176.25,3417:216:1,0.64
Caretta,caretta,-7.75,-14.25,5001:374:3,0.73
Caretta,caretta,-2.75,-79.75,5007:229:4,0.71
Caretta,caretta,-3.25,-79.75,5007:239:2,0.72
Caretta,caretta,-6.75,-79.75,5007:469:4,0.69
Caretta,caretta,-7.25,-79.75,5007:479:2,0.71
Caretta,caretta,-7.75,-79.25,5007:479:3,0.71
Caretta,caretta,-7.75,-79.75,5007:479:4,0.76
Caretta,caretta,-8.25,-78.75,5007:488:2,0.71
Caretta,caretta,-8.75,-78.75,5007:488:4,0.71
Caretta,caretta,-8.25,-79.25,5007:489:1,0.70
Caretta,caretta,-8.25,-79.75,5007:489:2,0.78
Caretta,caretta,-8.75,-79.25,5007:489:3,0.71
Caretta,caretta,-9.25,-78.25,5007:498:1,0.69
Caretta,caretta,-9.25,-78.75,5007:498:2,0.74
Caretta,caretta,-9.75,-78.25,5007:498:3,0.70
Caretta,caretta,-9.75,-78.75,5007:498:4,0.79
Caretta,caretta,-9.25,-79.25,5007:499:1,0.62
Caretta,caretta,-0.25,-80.25,5008:100:1,0.66
Caretta,caretta,-0.25,-80.75,5008:100:2,0.72
Caretta,caretta,-0.75,-80.25,5008:100:3,0.66
Caretta,caretta,-0.75,-80.75,5008:100:4,0.73
Caretta,caretta,-1.25,-80.75,5008:110:2,0.74
Caretta,caretta,-1.75,-80.75,5008:110:4,0.74
Caretta,caretta,-2.25,-80.75,5008:120:2,0.74
Caretta,caretta,-2.75,-80.25,5008:120:3,0.65
Caretta,caretta,-2.75,-80.75,5008:120:4,0.74
Caretta,caretta,-3.25,-80.25,5008:130:1,0.64
Caretta,caretta,-3.25,-80.75,5008:130:2,0.76
Caretta,caretta,-3.75,-80.75,5008:130:4,0.76
Caretta,caretta,-3.75,-81.25,5008:131:3,0.79
